time,generation solar
2015-12-05 14:00:00,5081
2015-12-05 15:00:00,4783
2015-12-05 16:00:00,4269
2015-12-05 17:00:00,3433
2015-12-05 18:00:00,2209
2015-12-05 19:00:00,1103
2015-12-05 20:00:00,629
2015-12-05 21:00:00,559
2015-12-05 22:00:00,353
2015-12-05 23:00:00,65
2015-12-06 00:00:00,61
2015-12-06 01:00:00,61
2015-12-06 02:00:00,52
2015-12-06 03:00:00,49
2015-12-06 04:00:00,49
2015-12-06 05:00:00,49
2015-12-06 06:00:00,172
2015-12-06 07:00:00,608
2015-12-06 08:00:00,1247
2015-12-06 09:00:00,1984
2015-12-06 10:00:00,2934
2015-12-06 11:00:00,3406
2015-12-06 12:00:00,3352
2015-12-06 13:00:00,3319
2015-12-06 14:00:00,3402
2015-12-06 15:00:00,3245
2015-12-06 16:00:00,2814
2015-12-06 17:00:00,2266
2015-12-06 18:00:00,1608
2015-12-06 19:00:00,898
2015-12-06 20:00:00,504
2015-12-06 21:00:00,320
2015-12-06 22:00:00,264
2015-12-06 23:00:00,823
2015-12-07 00:00:00,818
2015-12-07 01:00:00,811
2015-12-07 02:00:00,810
2015-12-07 03:00:00,809
2015-12-07 04:00:00,780
2015-12-07 05:00:00,599
2015-12-07 06:00:00,492
2015-12-07 07:00:00,1178
2015-12-07 08:00:00,3070
2015-12-07 09:00:00,4383
2015-12-07 10:00:00,4897
2015-12-07 11:00:00,5163
2015-12-07 12:00:00,5289
2015-12-07 13:00:00,5302
2015-12-07 14:00:00,5234
2015-12-07 15:00:00,5051
2015-12-07 16:00:00,4693
2015-12-07 17:00:00,4223
2015-12-07 18:00:00,3556
2015-12-07 19:00:00,2475
2015-12-07 20:00:00,1261
2015-12-07 21:00:00,880
2015-12-07 22:00:00,814
2015-12-07 23:00:00,322
2015-12-08 00:00:00,321
2015-12-08 01:00:00,276
2015-12-08 02:00:00,176
2015-12-08 03:00:00,112
2015-12-08 04:00:00,23
2015-12-08 05:00:00,19
2015-12-08 06:00:00,43
2015-12-08 07:00:00,409
2015-12-08 08:00:00,1193
2015-12-08 09:00:00,2434
2015-12-08 10:00:00,3350
2015-12-08 11:00:00,3965
2015-12-08 12:00:00,4073
2015-12-08 13:00:00,3844
2015-12-08 14:00:00,3377
2015-12-08 15:00:00,2820
2015-12-08 16:00:00,2133
2015-12-08 17:00:00,1658
2015-12-08 18:00:00,1091
2015-12-08 19:00:00,524
2015-12-08 20:00:00,223
2015-12-08 21:00:00,113
2015-12-08 22:00:00,67
2015-12-08 23:00:00,419
2015-12-09 00:00:00,380
2015-12-09 01:00:00,327
2015-12-09 02:00:00,240
2015-12-09 03:00:00,182
2015-12-09 04:00:00,80
2015-12-09 05:00:00,66
2015-12-09 06:00:00,63
2015-12-09 07:00:00,162
2015-12-09 08:00:00,587
2015-12-09 09:00:00,1222
2015-12-09 10:00:00,1956
2015-12-09 11:00:00,2457
2015-12-09 12:00:00,2979
2015-12-09 13:00:00,3164
2015-12-09 14:00:00,3125
2015-12-09 15:00:00,3195
2015-12-09 16:00:00,3106
2015-12-09 17:00:00,2704
2015-12-09 18:00:00,1910
2015-12-09 19:00:00,736
2015-12-09 20:00:00,447
2015-12-09 21:00:00,420
2015-12-09 22:00:00,339
2015-12-09 23:00:00,35
2015-12-10 00:00:00,35
2015-12-10 01:00:00,34
2015-12-10 02:00:00,35
2015-12-10 03:00:00,35
2015-12-10 04:00:00,35
2015-12-10 05:00:00,35
2015-12-10 06:00:00,37
2015-12-10 07:00:00,79
2015-12-10 08:00:00,536
2015-12-10 09:00:00,1084
2015-12-10 10:00:00,1613
2015-12-10 11:00:00,1957
2015-12-10 12:00:00,2021
2015-12-10 13:00:00,2199
2015-12-10 14:00:00,2098
2015-12-10 15:00:00,1946
2015-12-10 16:00:00,1522
2015-12-10 17:00:00,969
2015-12-10 18:00:00,237
2015-12-10 19:00:00,73
2015-12-10 20:00:00,48
2015-12-10 21:00:00,48
2015-12-10 22:00:00,49
2015-12-10 23:00:00,122
2015-12-11 00:00:00,122
2015-12-11 01:00:00,120
2015-12-11 02:00:00,120
2015-12-11 03:00:00,118
2015-12-11 04:00:00,120
2015-12-11 05:00:00,120
2015-12-11 06:00:00,127
2015-12-11 07:00:00,407
2015-12-11 08:00:00,1410
2015-12-11 09:00:00,2574
2015-12-11 10:00:00,3472
2015-12-11 11:00:00,3680
2015-12-11 12:00:00,3707
2015-12-11 13:00:00,3654
2015-12-11 14:00:00,3431
2015-12-11 15:00:00,2793
2015-12-11 16:00:00,1370
2015-12-11 17:00:00,447
2015-12-11 18:00:00,200
2015-12-11 19:00:00,119
2015-12-11 20:00:00,83
2015-12-11 21:00:00,84
2015-12-11 22:00:00,84
2015-12-11 23:00:00,25
2015-12-12 00:00:00,27
2015-12-12 01:00:00,26
2015-12-12 02:00:00,27
2015-12-12 03:00:00,25
2015-12-12 04:00:00,24
2015-12-12 05:00:00,22
2015-12-12 06:00:00,28
2015-12-12 07:00:00,44
2015-12-12 08:00:00,368
2015-12-12 09:00:00,913
2015-12-12 10:00:00,1397
2015-12-12 11:00:00,1710
2015-12-12 12:00:00,1790
2015-12-12 13:00:00,1577
2015-12-12 14:00:00,1313
2015-12-12 15:00:00,867
2015-12-12 16:00:00,232
2015-12-12 17:00:00,61
2015-12-12 18:00:00,53
2015-12-12 19:00:00,47
2015-12-12 20:00:00,24
2015-12-12 21:00:00,22
2015-12-12 22:00:00,22
2015-12-12 23:00:00,22
2015-12-13 00:00:00,22
2015-12-13 01:00:00,22
2015-12-13 02:00:00,22
2015-12-13 03:00:00,22
2015-12-13 04:00:00,22
2015-12-13 05:00:00,22
2015-12-13 06:00:00,25
2015-12-13 07:00:00,31
2015-12-13 08:00:00,218
2015-12-13 09:00:00,690
2015-12-13 10:00:00,1183
2015-12-13 11:00:00,1500
2015-12-13 12:00:00,1441
2015-12-13 13:00:00,1269
2015-12-13 14:00:00,1001
2015-12-13 15:00:00,468
2015-12-13 16:00:00,79
2015-12-13 17:00:00,33
2015-12-13 18:00:00,30
2015-12-13 19:00:00,30
2015-12-13 20:00:00,20
2015-12-13 21:00:00,20
2015-12-13 22:00:00,19
2015-12-13 23:00:00,23
2015-12-14 00:00:00,39
2015-12-14 01:00:00,45
2015-12-14 02:00:00,25
2015-12-14 03:00:00,19
2015-12-14 04:00:00,19
2015-12-14 05:00:00,19
2015-12-14 06:00:00,24
2015-12-14 07:00:00,30
2015-12-14 08:00:00,166
2015-12-14 09:00:00,527
2015-12-14 10:00:00,923
2015-12-14 11:00:00,1148
2015-12-14 12:00:00,1319
2015-12-14 13:00:00,1291
2015-12-14 14:00:00,930
2015-12-14 15:00:00,442
2015-12-14 16:00:00,76
2015-12-14 17:00:00,38
2015-12-14 18:00:00,33
2015-12-14 19:00:00,33
2015-12-14 20:00:00,29
2015-12-14 21:00:00,30
2015-12-14 22:00:00,26
2015-12-14 23:00:00,19
2015-12-15 00:00:00,19
2015-12-15 01:00:00,19
2015-12-15 02:00:00,19
2015-12-15 03:00:00,19
2015-12-15 04:00:00,20
2015-12-15 05:00:00,25
2015-12-15 06:00:00,25
2015-12-15 07:00:00,48
2015-12-15 08:00:00,487
2015-12-15 09:00:00,1260
2015-12-15 10:00:00,1895
2015-12-15 11:00:00,2287
2015-12-15 12:00:00,2438
2015-12-15 13:00:00,2337
2015-12-15 14:00:00,2025
2015-12-15 15:00:00,1394
2015-12-15 16:00:00,491
2015-12-15 17:00:00,61
2015-12-15 18:00:00,54
2015-12-15 19:00:00,54
2015-12-15 20:00:00,45
2015-12-15 21:00:00,42
2015-12-15 22:00:00,29
2015-12-15 23:00:00,29
2015-12-16 00:00:00,29
2015-12-16 01:00:00,26
2015-12-16 02:00:00,24
2015-12-16 03:00:00,24
2015-12-16 04:00:00,24
2015-12-16 05:00:00,23
2015-12-16 06:00:00,26
2015-12-16 07:00:00,49
2015-12-16 08:00:00,547
2015-12-16 09:00:00,1391
2015-12-16 10:00:00,2067
2015-12-16 11:00:00,2519
2015-12-16 12:00:00,2592
2015-12-16 13:00:00,2381
2015-12-16 14:00:00,1828
2015-12-16 15:00:00,926
2015-12-16 16:00:00,221
2015-12-16 17:00:00,39
2015-12-16 18:00:00,34
2015-12-16 19:00:00,33
2015-12-16 20:00:00,24
2015-12-16 21:00:00,24
2015-12-16 22:00:00,24
2015-12-16 23:00:00,24
2015-12-17 00:00:00,24
2015-12-17 01:00:00,24
2015-12-17 02:00:00,24
2015-12-17 03:00:00,24
2015-12-17 04:00:00,24
2015-12-17 05:00:00,24
2015-12-17 06:00:00,33
2015-12-17 07:00:00,61
2015-12-17 08:00:00,533
2015-12-17 09:00:00,1196
2015-12-17 10:00:00,1590
2015-12-17 11:00:00,1840
2015-12-17 12:00:00,1984
2015-12-17 13:00:00,1854
2015-12-17 14:00:00,1563
2015-12-17 15:00:00,1104
2015-12-17 16:00:00,420
2015-12-17 17:00:00,62
2015-12-17 18:00:00,36
2015-12-17 19:00:00,35
2015-12-17 20:00:00,30
2015-12-17 21:00:00,30
2015-12-17 22:00:00,29
2015-12-17 23:00:00,21
2015-12-18 00:00:00,20
2015-12-18 01:00:00,20
2015-12-18 02:00:00,20
2015-12-18 03:00:00,20
2015-12-18 04:00:00,20
2015-12-18 05:00:00,20
2015-12-18 06:00:00,22
2015-12-18 07:00:00,42
2015-12-18 08:00:00,381
2015-12-18 09:00:00,1096
2015-12-18 10:00:00,1750
2015-12-18 11:00:00,2178
2015-12-18 12:00:00,2496
2015-12-18 13:00:00,2411
2015-12-18 14:00:00,2056
2015-12-18 15:00:00,1379
2015-12-18 16:00:00,482
2015-12-18 17:00:00,105
2015-12-18 18:00:00,78
2015-12-18 19:00:00,55
2015-12-18 20:00:00,50
2015-12-18 21:00:00,41
2015-12-18 22:00:00,24
2015-12-18 23:00:00,24
2015-12-19 00:00:00,23
2015-12-19 01:00:00,23
2015-12-19 02:00:00,23
2015-12-19 03:00:00,23
2015-12-19 04:00:00,23
2015-12-19 05:00:00,22
2015-12-19 06:00:00,26
2015-12-19 07:00:00,52
2015-12-19 08:00:00,702
2015-12-19 09:00:00,1755
2015-12-19 10:00:00,2670
2015-12-19 11:00:00,3221
2015-12-19 12:00:00,3308
2015-12-19 13:00:00,3206
2015-12-19 14:00:00,2780
2015-12-19 15:00:00,1853
2015-12-19 16:00:00,663
2015-12-19 17:00:00,101
2015-12-19 18:00:00,53
2015-12-19 19:00:00,55
2015-12-19 20:00:00,47
2015-12-19 21:00:00,46
2015-12-19 22:00:00,39
2015-12-19 23:00:00,37
2015-12-20 00:00:00,37
2015-12-20 01:00:00,37
2015-12-20 02:00:00,36
2015-12-20 03:00:00,23
2015-12-20 04:00:00,21
2015-12-20 05:00:00,21
2015-12-20 06:00:00,24
2015-12-20 07:00:00,50
2015-12-20 08:00:00,472
2015-12-20 09:00:00,1103
2015-12-20 10:00:00,1610
2015-12-20 11:00:00,1802
2015-12-20 12:00:00,1873
2015-12-20 13:00:00,1786
2015-12-20 14:00:00,1546
2015-12-20 15:00:00,995
2015-12-20 16:00:00,270
2015-12-20 17:00:00,41
2015-12-20 18:00:00,33
2015-12-20 19:00:00,33
2015-12-20 20:00:00,27
2015-12-20 21:00:00,26
2015-12-20 22:00:00,26
2015-12-20 23:00:00,26
2015-12-21 00:00:00,26
2015-12-21 01:00:00,24
2015-12-21 02:00:00,21
2015-12-21 03:00:00,21
2015-12-21 04:00:00,21
2015-12-21 05:00:00,21
2015-12-21 06:00:00,23
2015-12-21 07:00:00,37
2015-12-21 08:00:00,487
2015-12-21 09:00:00,1337
2015-12-21 10:00:00,2033
2015-12-21 11:00:00,2531
2015-12-21 12:00:00,2697
2015-12-21 13:00:00,2650
2015-12-21 14:00:00,2407
2015-12-21 15:00:00,1714
2015-12-21 16:00:00,610
2015-12-21 17:00:00,97
2015-12-21 18:00:00,67
2015-12-21 19:00:00,62
2015-12-21 20:00:00,56
2015-12-21 21:00:00,57
2015-12-21 22:00:00,57
2015-12-21 23:00:00,47
2015-12-22 00:00:00,34
2015-12-22 01:00:00,23
2015-12-22 02:00:00,19
2015-12-22 03:00:00,19
2015-12-22 04:00:00,19
2015-12-22 05:00:00,19
2015-12-22 06:00:00,21
2015-12-22 07:00:00,31
2015-12-22 08:00:00,469
2015-12-22 09:00:00,1270
2015-12-22 10:00:00,2067
2015-12-22 11:00:00,2591
2015-12-22 12:00:00,2745
2015-12-22 13:00:00,2784
2015-12-22 14:00:00,2635
2015-12-22 15:00:00,2009
2015-12-22 16:00:00,868
2015-12-22 17:00:00,193
2015-12-22 18:00:00,101
2015-12-22 19:00:00,68
2015-12-22 20:00:00,55
2015-12-22 21:00:00,55
2015-12-22 22:00:00,55
2015-12-22 23:00:00,37
2015-12-23 00:00:00,30
2015-12-23 01:00:00,30
2015-12-23 02:00:00,30
2015-12-23 03:00:00,30
2015-12-23 04:00:00,30
2015-12-23 05:00:00,30
2015-12-23 06:00:00,30
2015-12-23 07:00:00,30
2015-12-23 08:00:00,383
2015-12-23 09:00:00,1056
2015-12-23 10:00:00,1660
2015-12-23 11:00:00,2102
2015-12-23 12:00:00,2233
2015-12-23 13:00:00,2126
2015-12-23 14:00:00,1806
2015-12-23 15:00:00,1227
2015-12-23 16:00:00,408
2015-12-23 17:00:00,49
2015-12-23 18:00:00,41
2015-12-23 19:00:00,41
2015-12-23 20:00:00,39
2015-12-23 21:00:00,31
2015-12-23 22:00:00,21
2015-12-23 23:00:00,14
2015-12-24 00:00:00,14
2015-12-24 01:00:00,14
2015-12-24 02:00:00,14
2015-12-24 03:00:00,14
2015-12-24 04:00:00,14
2015-12-24 05:00:00,14
2015-12-24 06:00:00,13
2015-12-24 07:00:00,18
2015-12-24 08:00:00,204
2015-12-24 09:00:00,693
2015-12-24 10:00:00,1355
2015-12-24 11:00:00,1872
2015-12-24 12:00:00,2168
2015-12-24 13:00:00,2216
2015-12-24 14:00:00,2074
2015-12-24 15:00:00,1419
2015-12-24 16:00:00,446
2015-12-24 17:00:00,45
2015-12-24 18:00:00,23
2015-12-24 19:00:00,23
2015-12-24 20:00:00,14
2015-12-24 21:00:00,13
2015-12-24 22:00:00,14
2015-12-24 23:00:00,14
2015-12-25 00:00:00,14
2015-12-25 01:00:00,14
2015-12-25 02:00:00,14
2015-12-25 03:00:00,19
2015-12-25 04:00:00,30
2015-12-25 05:00:00,30
2015-12-25 06:00:00,30
2015-12-25 07:00:00,36
2015-12-25 08:00:00,422
2015-12-25 09:00:00,1270
2015-12-25 10:00:00,1998
2015-12-25 11:00:00,2504
2015-12-25 12:00:00,2710
2015-12-25 13:00:00,2778
2015-12-25 14:00:00,2695
2015-12-25 15:00:00,2138
2015-12-25 16:00:00,963
2015-12-25 17:00:00,133
2015-12-25 18:00:00,47
2015-12-25 19:00:00,42
2015-12-25 20:00:00,39
2015-12-25 21:00:00,40
2015-12-25 22:00:00,40
2015-12-25 23:00:00,30
2015-12-26 00:00:00,24
2015-12-26 01:00:00,24
2015-12-26 02:00:00,24
2015-12-26 03:00:00,24
2015-12-26 04:00:00,24
2015-12-26 05:00:00,24
2015-12-26 06:00:00,24
2015-12-26 07:00:00,26
2015-12-26 08:00:00,376
2015-12-26 09:00:00,1108
2015-12-26 10:00:00,1842
2015-12-26 11:00:00,2473
2015-12-26 12:00:00,2723
2015-12-26 13:00:00,2642
2015-12-26 14:00:00,2314
2015-12-26 15:00:00,1524
2015-12-26 16:00:00,466
2015-12-26 17:00:00,69
2015-12-26 18:00:00,41
2015-12-26 19:00:00,38
2015-12-26 20:00:00,33
2015-12-26 21:00:00,28
2015-12-26 22:00:00,17
2015-12-26 23:00:00,17
2015-12-27 00:00:00,17
2015-12-27 01:00:00,17
2015-12-27 02:00:00,17
2015-12-27 03:00:00,17
2015-12-27 04:00:00,17
2015-12-27 05:00:00,17
2015-12-27 06:00:00,17
2015-12-27 07:00:00,26
2015-12-27 08:00:00,348
2015-12-27 09:00:00,1060
2015-12-27 10:00:00,1719
2015-12-27 11:00:00,2191
2015-12-27 12:00:00,2362
2015-12-27 13:00:00,2230
2015-12-27 14:00:00,1892
2015-12-27 15:00:00,1333
2015-12-27 16:00:00,499
2015-12-27 17:00:00,80
2015-12-27 18:00:00,49
2015-12-27 19:00:00,26
2015-12-27 20:00:00,19
2015-12-27 21:00:00,17
2015-12-27 22:00:00,17
2015-12-27 23:00:00,17
2015-12-28 00:00:00,18
2015-12-28 01:00:00,17
2015-12-28 02:00:00,17
2015-12-28 03:00:00,17
2015-12-28 04:00:00,17
2015-12-28 05:00:00,17
2015-12-28 06:00:00,18
2015-12-28 07:00:00,22
2015-12-28 08:00:00,339
2015-12-28 09:00:00,1022
2015-12-28 10:00:00,1489
2015-12-28 11:00:00,1636
2015-12-28 12:00:00,1534
2015-12-28 13:00:00,1313
2015-12-28 14:00:00,1012
2015-12-28 15:00:00,495
2015-12-28 16:00:00,80
2015-12-28 17:00:00,23
2015-12-28 18:00:00,23
2015-12-28 19:00:00,23
2015-12-28 20:00:00,20
2015-12-28 21:00:00,20
2015-12-28 22:00:00,20
2015-12-28 23:00:00,20
2015-12-29 00:00:00,20
2015-12-29 01:00:00,20
2015-12-29 02:00:00,20
2015-12-29 03:00:00,20
2015-12-29 04:00:00,20
2015-12-29 05:00:00,20
2015-12-29 06:00:00,21
2015-12-29 07:00:00,27
2015-12-29 08:00:00,250
2015-12-29 09:00:00,781
2015-12-29 10:00:00,1364
2015-12-29 11:00:00,1805
2015-12-29 12:00:00,2074
2015-12-29 13:00:00,2211
2015-12-29 14:00:00,2109
2015-12-29 15:00:00,1525
2015-12-29 16:00:00,579
2015-12-29 17:00:00,74
2015-12-29 18:00:00,42
2015-12-29 19:00:00,41
2015-12-29 20:00:00,35
2015-12-29 21:00:00,35
2015-12-29 22:00:00,35
2015-12-29 23:00:00,26
2015-12-30 00:00:00,26
2015-12-30 01:00:00,26
2015-12-30 02:00:00,26
2015-12-30 03:00:00,26
2015-12-30 04:00:00,22
2015-12-30 05:00:00,22
2015-12-30 06:00:00,22
2015-12-30 07:00:00,42
2015-12-30 08:00:00,527
2015-12-30 09:00:00,1368
2015-12-30 10:00:00,1997
2015-12-30 11:00:00,2340
2015-12-30 12:00:00,2335
2015-12-30 13:00:00,2238
2015-12-30 14:00:00,1819
2015-12-30 15:00:00,1066
2015-12-30 16:00:00,322
2015-12-30 17:00:00,74
2015-12-30 18:00:00,59
2015-12-30 19:00:00,54
2015-12-30 20:00:00,43
2015-12-30 21:00:00,43
2015-12-30 22:00:00,36
2015-12-30 23:00:00,24
2015-12-31 00:00:00,21
2015-12-31 01:00:00,21
2015-12-31 02:00:00,21
2015-12-31 03:00:00,21
2015-12-31 04:00:00,21
2015-12-31 05:00:00,21
2015-12-31 06:00:00,21
2015-12-31 07:00:00,34
2015-12-31 08:00:00,237
2015-12-31 09:00:00,628
2015-12-31 10:00:00,947
2015-12-31 11:00:00,1051
2015-12-31 12:00:00,983
2015-12-31 13:00:00,957
2015-12-31 14:00:00,684
2015-12-31 15:00:00,383
2015-12-31 16:00:00,92
2015-12-31 17:00:00,26
2015-12-31 18:00:00,26
2015-12-31 19:00:00,25
2015-12-31 20:00:00,21
2015-12-31 21:00:00,21
2015-12-31 22:00:00,20
2015-12-31 23:00:00,20
2016-01-01 00:00:00,20
2016-01-01 01:00:00,20
2016-01-01 02:00:00,20
2016-01-01 03:00:00,20
2016-01-01 04:00:00,20
2016-01-01 05:00:00,20
2016-01-01 06:00:00,22
2016-01-01 07:00:00,28
2016-01-01 08:00:00,204
2016-01-01 09:00:00,585
2016-01-01 10:00:00,1187
2016-01-01 11:00:00,1501
2016-01-01 12:00:00,1512
2016-01-01 13:00:00,1423
2016-01-01 14:00:00,1178
2016-01-01 15:00:00,729
2016-01-01 16:00:00,209
2016-01-01 17:00:00,42
2016-01-01 18:00:00,31
2016-01-01 19:00:00,31
2016-01-01 20:00:00,26
2016-01-01 21:00:00,27
2016-01-01 22:00:00,27
2016-01-01 23:00:00,47
2016-01-02 00:00:00,47
2016-01-02 01:00:00,44
2016-01-02 02:00:00,40
2016-01-02 03:00:00,39
2016-01-02 04:00:00,28
2016-01-02 05:00:00,26
2016-01-02 06:00:00,27
2016-01-02 07:00:00,97
2016-01-02 08:00:00,949
2016-01-02 09:00:00,2015
2016-01-02 10:00:00,2976
2016-01-02 11:00:00,3473
2016-01-02 12:00:00,3679
2016-01-02 13:00:00,3758
2016-01-02 14:00:00,3776
2016-01-02 15:00:00,3432
2016-01-02 16:00:00,2276
2016-01-02 17:00:00,746
2016-01-02 18:00:00,286
2016-01-02 19:00:00,219
2016-01-02 20:00:00,129
2016-01-02 21:00:00,85
2016-01-02 22:00:00,42
2016-01-02 23:00:00,321
2016-01-03 00:00:00,129
2016-01-03 01:00:00,36
2016-01-03 02:00:00,36
2016-01-03 03:00:00,36
2016-01-03 04:00:00,36
2016-01-03 05:00:00,35
2016-01-03 06:00:00,32
2016-01-03 07:00:00,652
2016-01-03 08:00:00,2104
2016-01-03 09:00:00,4147
2016-01-03 10:00:00,5065
2016-01-03 11:00:00,5259
2016-01-03 12:00:00,5243
2016-01-03 13:00:00,5096
2016-01-03 14:00:00,4790
2016-01-03 15:00:00,4314
2016-01-03 16:00:00,3441
2016-01-03 17:00:00,1786
2016-01-03 18:00:00,752
2016-01-03 19:00:00,603
2016-01-03 20:00:00,589
2016-01-03 21:00:00,576
2016-01-03 22:00:00,489
2016-01-03 23:00:00,374
2016-01-04 00:00:00,352
2016-01-04 01:00:00,309
2016-01-04 02:00:00,274
2016-01-04 03:00:00,248
2016-01-04 04:00:00,91
2016-01-04 05:00:00,22
2016-01-04 06:00:00,20
2016-01-04 07:00:00,240
2016-01-04 08:00:00,1510
2016-01-04 09:00:00,3557
2016-01-04 10:00:00,4900
2016-01-04 11:00:00,5410
2016-01-04 12:00:00,5512
2016-01-04 13:00:00,5436
2016-01-04 14:00:00,5171
2016-01-04 15:00:00,4874
2016-01-04 16:00:00,4408
2016-01-04 17:00:00,3702
2016-01-04 18:00:00,2475
2016-01-04 19:00:00,1100
2016-01-04 20:00:00,699
2016-01-04 21:00:00,657
2016-01-04 22:00:00,656
2016-01-04 23:00:00,588
2016-01-05 00:00:00,532
2016-01-05 01:00:00,432
2016-01-05 02:00:00,403
2016-01-05 03:00:00,384
2016-01-05 04:00:00,362
2016-01-05 05:00:00,255
2016-01-05 06:00:00,215
2016-01-05 07:00:00,924
2016-01-05 08:00:00,3060
2016-01-05 09:00:00,4722
2016-01-05 10:00:00,5237
2016-01-05 11:00:00,5543
2016-01-05 12:00:00,5779
2016-01-05 13:00:00,5767
2016-01-05 14:00:00,5632
2016-01-05 15:00:00,5362
2016-01-05 16:00:00,4970
2016-01-05 17:00:00,4325
2016-01-05 18:00:00,3376
2016-01-05 19:00:00,1900
2016-01-05 20:00:00,1027
2016-01-05 21:00:00,745
2016-01-05 22:00:00,726
2016-01-05 23:00:00,715
2016-01-06 00:00:00,718
2016-01-06 01:00:00,719
2016-01-06 02:00:00,718
2016-01-06 03:00:00,705
2016-01-06 04:00:00,630
2016-01-06 05:00:00,484
2016-01-06 06:00:00,576
2016-01-06 07:00:00,1450
2016-01-06 08:00:00,3684
2016-01-06 09:00:00,4674
2016-01-06 10:00:00,5169
2016-01-06 11:00:00,5433
2016-01-06 12:00:00,5582
2016-01-06 13:00:00,5633
2016-01-06 14:00:00,5537
2016-01-06 15:00:00,5311
2016-01-06 16:00:00,4922
2016-01-06 17:00:00,4348
2016-01-06 18:00:00,3595
2016-01-06 19:00:00,2317
2016-01-06 20:00:00,1095
2016-01-06 21:00:00,775
2016-01-06 22:00:00,755
2016-01-06 23:00:00,576
2016-01-07 00:00:00,518
2016-01-07 01:00:00,504
2016-01-07 02:00:00,503
2016-01-07 03:00:00,500
2016-01-07 04:00:00,490
2016-01-07 05:00:00,419
2016-01-07 06:00:00,411
2016-01-07 07:00:00,1034
2016-01-07 08:00:00,2595
2016-01-07 09:00:00,4147
2016-01-07 10:00:00,4864
2016-01-07 11:00:00,5168
2016-01-07 12:00:00,5329
2016-01-07 13:00:00,5289
2016-01-07 14:00:00,5137
2016-01-07 15:00:00,4926
2016-01-07 16:00:00,4580
2016-01-07 17:00:00,4024
2016-01-07 18:00:00,3347
2016-01-07 19:00:00,2353
2016-01-07 20:00:00,1137
2016-01-07 21:00:00,739
2016-01-07 22:00:00,670
2016-01-07 23:00:00,532
2016-01-08 00:00:00,525
2016-01-08 01:00:00,520
2016-01-08 02:00:00,522
2016-01-08 03:00:00,521
2016-01-08 04:00:00,517
2016-01-08 05:00:00,496
2016-01-08 06:00:00,524
2016-01-08 07:00:00,993
2016-01-08 08:00:00,2345
2016-01-08 09:00:00,4156
2016-01-08 10:00:00,4719
2016-01-08 11:00:00,5003
2016-01-08 12:00:00,5145
2016-01-08 13:00:00,5156
2016-01-08 14:00:00,5072
2016-01-08 15:00:00,4856
2016-01-08 16:00:00,4526
2016-01-08 17:00:00,4026
2016-01-08 18:00:00,3290
2016-01-08 19:00:00,2000
2016-01-08 20:00:00,928
2016-01-08 21:00:00,684
2016-01-08 22:00:00,668
2016-01-08 23:00:00,386
2016-01-09 00:00:00,388
2016-01-09 01:00:00,365
2016-01-09 02:00:00,257
2016-01-09 03:00:00,146
2016-01-09 04:00:00,42
2016-01-09 05:00:00,42
2016-01-09 06:00:00,64
2016-01-09 07:00:00,366
2016-01-09 08:00:00,1410
2016-01-09 09:00:00,3368
2016-01-09 10:00:00,4379
2016-01-09 11:00:00,4806
2016-01-09 12:00:00,4900
2016-01-09 13:00:00,4936
2016-01-09 14:00:00,4860
2016-01-09 15:00:00,4674
2016-01-09 16:00:00,4161
2016-01-09 17:00:00,3345
2016-01-09 18:00:00,2159
2016-01-09 19:00:00,1010
2016-01-09 20:00:00,662
2016-01-09 21:00:00,636
2016-01-09 22:00:00,583
2016-01-09 23:00:00,307
2016-01-10 00:00:00,162
2016-01-10 01:00:00,70
2016-01-10 02:00:00,51
2016-01-10 03:00:00,51
2016-01-10 04:00:00,51
2016-01-10 05:00:00,52
2016-01-10 06:00:00,61
2016-01-10 07:00:00,130
2016-01-10 08:00:00,809
2016-01-10 09:00:00,2410
2016-01-10 10:00:00,4036
2016-01-10 11:00:00,4546
2016-01-10 12:00:00,4762
2016-01-10 13:00:00,4635
2016-01-10 14:00:00,4420
2016-01-10 15:00:00,4108
2016-01-10 16:00:00,3485
2016-01-10 17:00:00,2356
2016-01-10 18:00:00,1027
2016-01-10 19:00:00,492
2016-01-10 20:00:00,252
2016-01-10 21:00:00,188
2016-01-10 22:00:00,181
2016-01-10 23:00:00,20
2016-01-11 00:00:00,20
2016-01-11 01:00:00,20
2016-01-11 02:00:00,20
2016-01-11 03:00:00,20
2016-01-11 04:00:00,20
2016-01-11 05:00:00,21
2016-01-11 06:00:00,33
2016-01-11 07:00:00,362
2016-01-11 08:00:00,1110
2016-01-11 09:00:00,1840
2016-01-11 10:00:00,2338
2016-01-11 11:00:00,2611
2016-01-11 12:00:00,2645
2016-01-11 13:00:00,2545
2016-01-11 14:00:00,2373
2016-01-11 15:00:00,1883
2016-01-11 16:00:00,829
2016-01-11 17:00:00,147
2016-01-11 18:00:00,71
2016-01-11 19:00:00,50
2016-01-11 20:00:00,33
2016-01-11 21:00:00,32
2016-01-11 22:00:00,32
2016-01-11 23:00:00,41
2016-01-12 00:00:00,42
2016-01-12 01:00:00,41
2016-01-12 02:00:00,40
2016-01-12 03:00:00,40
2016-01-12 04:00:00,40
2016-01-12 05:00:00,41
2016-01-12 06:00:00,52
2016-01-12 07:00:00,77
2016-01-12 08:00:00,374
2016-01-12 09:00:00,741
2016-01-12 10:00:00,1006
2016-01-12 11:00:00,1186
2016-01-12 12:00:00,1106
2016-01-12 13:00:00,1046
