Time,Australia
5452,0.979816
5453,0.985707
5454,0.999001
5455,0.996314
5456,1.013736
5457,1.015198
5458,1.015754
5459,1.015754
5460,1.012351
5461,1.012945
5462,1.002828
5463,0.996711
5464,0.990001
5465,0.984252
5466,0.984252
5467,0.990099
5468,0.974659
5469,0.981836
5470,0.988924
5471,0.98464
5472,0.985707
5473,0.98668
5474,0.986388
5475,0.972384
5476,0.981836
5477,0.980969
5478,0.963391
5479,0.963391
5480,0.96432
5481,0.958589
5482,0.959969
5483,0.976427
5484,0.977326
5485,0.987752
5486,0.987849
5487,0.993049
5488,0.987167
5489,0.988631
5490,0.977995
5491,0.982415
5492,0.98464
5493,0.985513
5494,0.985222
5495,0.993937
5496,0.999201
5497,0.99167
5498,0.985902
5499,0.985222
5500,0.985222
5501,0.988533
5502,0.993049
5503,0.997506
5504,1
5505,1.004752
5506,1.00445
5507,1.005541
5508,1.004894
5509,1.002205
5510,1.011143
5511,1.015672
5512,1.012433
5513,1.023657
5514,1.023227
5515,1.023227
5516,1.01995
5517,1.005005
5518,1.0001
5519,0.995421
5520,0.995223
5521,0.99691
5522,0.995818
5523,0.991867
5524,0.987752
5525,0.993345
5526,0.9994
5527,0.988631
5528,0.98912
5529,0.988533
5530,0.995025
5531,0.997904
5532,1.002858
5533,0.986291
5534,0.988631
5535,0.989022
5536,0.990884
5537,1
5538,0.989609
5539,0.994827
5540,0.989805
5541,0.992063
5542,0.992063
5543,0.995025
5544,0.997009
5545,1.012371
5546,1.006847
5547,1.013397
5548,1.013767
5549,1.013644
5550,1.013644
5551,1.013849
5552,1.017439
5553,1.009826
5554,1.006036
5555,0.9998
5556,1.002546
5557,1.002546
5558,1.002004
5559,0.998702
5560,0.997904
5561,1.011317
5562,1.013592
5563,1.014302
5564,1.01495
5565,1.007547
5566,0.999001
5567,1.0003
5568,1.008664
5569,1.015249
5570,1.015249
5571,1.018454
5572,1.017128
5573,1.01656
5574,1.016405
5575,1.013284
5576,1.011531
5577,1.014507
5578,1.011051
5579,1.011051
5580,1.010101
5581,1.010509
5582,1.001001
5583,1.014507
5584,1.007953
5585,0.990884
5586,0.985222
5587,0.982029
5588,0.995025
5589,0.995025
5590,0.995025
5591,1.004853
5592,1.010509
5593,1.012545
5594,1.020721
5595,1.020721
5596,1.020721
5597,1.020721
5598,1.028204
5599,1.025546
5600,1.03325
5601,1.035797
5602,1.037635
5603,1.038001
5604,1.038648
5605,1.034233
5606,1.034255
5607,1.043047
5608,1.043417
5609,1.054563
5610,1.056546
5611,1.056546
5612,1.051901
5613,1.047559
5614,1.049318
5615,1.053264
5616,1.056848
5617,1.05715
5618,1.056133
5619,1.050641
5620,1.052709
5621,1.066758
5622,1.075072
5623,1.073895
5624,1.074229
5625,1.074645
5626,1.071364
5627,1.077052
5628,1.083882
5629,1.089776
5630,1.09595
5631,1.093446
5632,1.096948
5633,1.096299
5634,1.087016
5635,1.077041
5636,1.062045
5637,1.072444
5638,1.076345
5639,1.06945
5640,1.077052
5641,1.07975
5642,1.068262
5643,1.068285
5644,1.056669
5645,1.057899
5646,1.056145
5647,1.060637
5648,1.057944
5649,1.061594
5650,1.064951
5651,1.070435
5652,1.064623
5653,1.066109
5654,1.051049
5655,1.054541
5656,1.05148
5657,1.061402
5658,1.069393
5659,1.071249
5660,1.071249
5661,1.068536
5662,1.066496
5663,1.0676
5664,1.066416
5665,1.075847
5666,1.071846
5667,1.071145
5668,1.071593
5669,1.072547
5670,1.062575
5671,1.063445
5672,1.053941
5673,1.056446
5674,1.053741
5675,1.056524
5676,1.070492
5677,1.055654
5678,1.052942
5679,1.059547
5680,1.061751
5681,1.0634
5682,1.057597
5683,1.057988
5684,1.062699
5685,1.047867
5686,1.052233
5687,1.052244
5688,1.050045
5689,1.042894
5690,1.051348
5691,1.066144
5692,1.071524
5693,1.077528
5694,1.07535
5695,1.077993
5696,1.073146
5697,1.0711
5698,1.068034
5699,1.077354
5700,1.073042
5701,1.075731
5702,1.072651
5703,1.065825
5704,1.060952
5705,1.075708
5706,1.073111
5707,1.064396
5708,1.06553
5709,1.06553
5710,1.059344
5711,1.072996
5712,1.074345
5713,1.08387
5714,1.085352
5715,1.085446
5716,1.084599
5717,1.086449
5718,1.096467
5719,1.102536
5720,1.101698
5721,1.099626
5722,1.10005
5723,1.099699
5724,1.094895
5725,1.079914
5726,1.074968
5727,1.052454
5728,1.050851
5729,1.037947
5730,1.037947
5731,1.031555
5732,1.014302
5733,1.026252
5734,1.025873
5735,1.03569
5736,1.035047
5737,1.035047
5738,1.048944
5739,1.04665
5740,1.053652
5741,1.03436
5742,1.041439
5743,1.044147
5744,1.044147
5745,1.042209
5746,1.048229
5747,1.045992
5748,1.043972
5749,1.057463
5750,1.057899
5751,1.062157
5752,1.066974
5753,1.07404
5754,1.065644
5755,1.054741
5756,1.062643
5757,1.059648
5758,1.046047
5759,1.028045
5760,1.033805
5761,1.025147
5762,1.036452
5763,1.019202
5764,1.022809
5765,0.974944
5766,0.981451
5767,0.972763
5768,0.997506
5769,0.982029
5770,0.974184
5771,0.961169
5772,0.959601
5773,0.970214
5774,0.975657
5775,1
5776,0.995124
5777,1.019098
5778,1.014199
5779,1.02239
5780,1.023646
5781,1.022809
5782,1.03325
5783,1.044746
5784,1.034672
5785,1.07087
5786,1.058503
5787,1.032546
5788,1.032311
5789,1.037797
5790,1.034383
5791,1.033464
5792,1.033122
5793,1.020794
5794,1.013818
5795,1.028807
5796,1.018849
5797,1.013644
5798,1.013644
5799,1.005399
5800,1.003452
5801,1.001402
5802,0.983574
5803,0.982994
5804,0.968804
5805,0.973331
5806,0.973331
5807,0.992063
5808,1.001603
5809,1.024548
5810,1.022349
5811,1.021899
5812,1.029962
5813,1.021503
5814,1.018641
5815,1.018807
5816,1.01915
5817,1.02215
5818,1.005834
5819,1.009296
5820,0.990884
5821,0.99453
5822,0.997506
5823,0.991473
5824,1.006999
5825,1.006451
5826,1.014055
5827,1.014961
5828,1.016043
5829,1.015692
5830,1.009296
5831,1.010795
5832,1.025347
5833,1.020752
5834,1.020752
5835,1.022098
5836,1.037463
5837,1.023447
5838,1.0235
5839,1.021649
5840,1.032652
5841,1.029506
5842,1.030949
5843,1.029569
5844,1.030758
5845,1.039501
5846,1.046343
5847,1.053541
5848,1.046901
5849,1.047603
5850,1.065099
5851,1.064339
5852,1.05838
5853,1.0593
5854,1.073065
5855,1.071501
5856,1.076623
5857,1.076195
5858,1.073353
5859,1.079564
5860,1.078481
5861,1.08045
5862,1.067236
5863,1.067395
5864,1.074345
5865,1.069301
5866,1.074045
5867,1.074552
5868,1.069244
5869,1.075998
5870,1.069336
5871,1.062496
5872,1.068593
5873,1.070664
5874,1.069496
5875,1.07631
5876,1.076334
5877,1.077935
5878,1.080287
5879,1.073952
5880,1.073295
5881,1.067236
5882,1.054285
5883,1.058279
5884,1.061391
5885,1.058941
5886,1.055487
5887,1.057899
5888,1.04835
5889,1.053574
5890,1.045938
5891,1.054741
5892,1.058952
5893,1.059401
5894,1.059547
5895,1.060648
5896,1.048493
5897,1.04455
5898,1.038465
5899,1.044998
5900,1.046397
5901,1.046594
5902,1.051348
5903,1.048669
5904,1.036764
5905,1.033944
5906,1.038044
5907,1.034704
5908,1.043242
5909,1.036957
5910,1.025999
5911,1.030195
5912,1.031151
5913,1.029898
5914,1.029898
5915,1.031981
5916,1.026863
5917,1.031353
5918,1.043787
5919,1.037312
5920,1.037291
5921,1.037646
5922,1.037129
5923,1.040702
5924,1.035165
5925,1.032695
5926,1.037344
5927,1.0285
5928,1.033912
5929,1.038551
5930,1.047153
5931,1.041645
5932,1.033645
5933,1.031449
5934,1.024601
5935,1.018641
5936,1.01805
5937,1.021127
5938,1.012494
5939,1.008258
5940,1.010938
5941,1.003915
5942,0.998901
5943,0.995818
5944,0.99167
5945,0.994233
5946,0.982029
5947,0.984349
5948,0.984349
5949,0.986875
5950,0.984446
5951,0.972668
5952,0.972384
5953,0.977804
5954,0.976372
5955,0.984543
5956,0.982222
5957,0.973236
5958,0.973141
5959,0.96768
5960,0.970591
5961,0.970874
5962,0.972763
5963,0.990491
5964,0.993345
5965,0.988631
5966,0.990933
5967,0.992753
5968,0.998403
5969,0.997705
5970,1.005955
5971,1.011644
5972,1.019399
5973,1.01915
5974,1.005662
5975,1.00634
5976,1.006401
5977,1.006644
5978,0.999151
5979,1.005753
5980,1.006857
5981,1.00065
5982,1.024233
5983,1.023898
5984,1.024149
5985,1.024296
5986,1.028352
5987,1.027897
5988,1.029431
5989,1.01916
5990,1.021096
5991,1.019742
5992,1.021221
5993,1.025946
5994,1.013541
5995,1.022537
5996,1.023604
5997,1.030142
5998,1.035626
5999,1.041764
6000,1.036731
6001,1.03799
6002,1.037947
6003,1.026694
6004,1.022735
6005,1.0318
6006,1.039242
6007,1.046704
6008,1.048944
6009,1.051834
6010,1.052532
6011,1.044965
6012,1.055153
6013,1.056803
6014,1.056803
6015,1.057641
6016,1.056145
6017,1.056535
6018,1.056948
6019,1.056368
6020,1.050873
6021,1.049748
6022,1.050045
6023,1.051735
6024,1.042546
6025,1.042199
6026,1.042199
6027,1.044899
6028,1.048647
6029,1.043656
6030,1.044605
6031,1.041829
6032,1.038206
6033,1.037549
6034,1.036592
6035,1.029039
6036,1.032748
6037,1.032493
6038,1.025115
6039,1.022171
6040,1.018558
6041,1.029548
6042,1.039242
6043,1.035047
6044,1.044539
6045,1.045741
6046,1.053408
6047,1.0561
6048,1.046244
6049,1.044452
6050,1.047779
6051,1.041547
6052,1.046452
6053,1.041049
6054,1.041916
6055,1.036055
6056,1.045446
6057,1.038637
6058,1.037549
6059,1.026747
6060,1.021138
6061,1.026905
6062,1.019555
6063,1.017801
6064,1.021263
6065,1.019441
6066,1.02262
6067,1.027591
6068,1.022349
6069,1.023395
6070,1.023552
6071,1.025347
6072,1.026905
6073,1.037344
6074,1.038875
6075,1.032855
6076,1.033293
6077,1.0318
6078,1.025546
6079,1.03465
6080,1.035411
6081,1.035025
6082,1.033293
6083,1.036549
6084,1.037517
6085,1.039933
6086,1.036807
6087,1.033592
6088,1.036592
6089,1.043841
6090,1.040745
6091,1.042731
6092,1.039199
6093,1.038551
6094,1.04234
6095,1.043406
6096,1.039447
6097,1.031342
6098,1.030673
6099,1.034351
6100,1.040388
6101,1.038044
6102,1.03418
6103,1.038206
6104,1.044845
6105,1.046249
6106,1.044768
6107,1.045686
6108,1.046693
6109,1.042601
6110,1.042459
6111,1.042802
6112,1.043602
6113,1.042872
6114,1.047943
6115,1.045467
6116,1.049395
6117,1.048652
6118,1.048801
6119,1.048801
6120,1.04923
6121,1.052028
6122,1.053058
6123,1.054847
6124,1.056301
6125,1.055749
6126,1.054735
6127,1.053025
6128,1.049571
6129,1.047663
6130,1.04184
6131,1.04035
6132,1.03685
6133,1.036602
6134,1.034741
6135,1.036044
6136,1.038152
6137,1.036801
6138,1.03895
6139,1.039501
6140,1.049296
6141,1.051431
6142,1.045538
6143,1.048196
6144,1.0483
6145,1.048141
6146,1.048647
6147,1.051668
6148,1.0573
6149,1.054241
6150,1.053497
6151,1.053497
6152,1.056067
6153,1.0562
6154,1.05605
6155,1.053769
6156,1.049362
6157,1.050801
6158,1.050801
6159,1.051353
6160,1.055554
6161,1.055147
6162,1.046501
6163,1.042063
6164,1.0424
6165,1.04215
6166,1.040161
6167,1.046507
6168,1.042449
6169,1.042731
6170,1.041536
6171,1.040101
6172,1.040599
6173,1.042503
6174,1.038707
6175,1.032002
6176,1.028542
6177,1.031662
6178,1.031848
6179,1.031848
6180,1.028627
6181,1.03105
6182,1.034244
6183,1.035084
6184,1.030174
6185,1.029999
6186,1.029999
6187,1.029601
6188,1.035047
6189,1.028373
6190,1.025336
6191,1.031151
6192,1.032098
6193,1.033053
6194,1.028748
6195,1.020544
6196,1.020127
6197,1.024102
6198,1.0207
6199,1.0207
6200,1.016167
6201,1.023667
6202,1.025452
6203,1.026352
6204,1.022098
6205,1.0234
6206,1.023898
6207,1.026267
6208,1.031912
6209,1.030641
6210,1.039652
6211,1.040399
6212,1.040897
6213,1.041303
6214,1.039933
6215,1.036549
6216,1.039393
6217,1.043776
6218,1.044403
6219,1.044299
6220,1.044299
6221,1.044998
6222,1.047554
6223,1.04383
6224,1.041271
6225,1.04094
6226,1.041499
6227,1.041499
6228,1.042949
6229,1.045402
6230,1.047861
6231,1.040031
6232,1.038346
6233,1.042753
6234,1.037597
6235,1.039679
6236,1.049164
6237,1.053707
6238,1.054902
6239,1.050547
6240,1.050001
6241,1.0509
6242,1.037646
6243,1.039301
6244,1.029898
6245,1.030137
6246,1.029484
6247,1.0294
6248,1.027802
6249,1.025546
6250,1.025452
6251,1.026388
6252,1.0313
6253,1.028468
6254,1.02805
6255,1.02805
6256,1.035299
6257,1.036001
6258,1.028849
6259,1.025925
6260,1.031199
6261,1.032002
6262,1.026252
6263,1.024711
6264,1.01775
6265,1.01818
6266,1.017636
6267,1.002195
6268,1.001101
6269,1.001101
6270,0.994382
6271,0.989462
6272,0.987752
6273,0.9843
6274,0.974042
6275,0.97281
6276,0.97281
6277,0.981306
6278,0.981884
6279,0.969415
6280,0.974469
6281,0.964041
6282,0.964785
6283,0.967492
6284,0.963066
6285,0.963577
6286,0.962881
6287,0.966978
6288,0.959739
6289,0.978809
6290,0.961862
6291,0.953334
6292,0.959923
6293,0.948092
6294,0.949487
6295,0.950029
6296,0.946647
6297,0.941886
6298,0.950074
6299,0.960108
6300,0.958819
6301,0.956892
6302,0.956892
6303,0.953971
6304,0.949532
6305,0.95388
6306,0.919794
6307,0.922765
6308,0.926698
6309,0.926655
6310,0.926741
6311,0.928031
6312,0.913826
6313,0.913993
6314,0.914244
6315,0.923404
6316,0.914119
6317,0.907153
6318,0.915961
6319,0.90551
6320,0.906906
6321,0.906906
6322,0.912492
6323,0.917473
6324,0.914955
6325,0.913784
6326,0.9051
6327,0.904895
6328,0.904895
6329,0.908884
6330,0.923788
6331,0.923233
6332,0.916842
6333,0.919413
6334,0.917389
6335,0.918991
6336,0.925455
6337,0.928591
6338,0.914913
6339,0.922637
6340,0.925369
6341,0.926312
6342,0.926312
6343,0.919118
6344,0.905518
6345,0.89658
6346,0.893895
6347,0.891504
6348,0.890591
6349,0.890591
6350,0.890948
6351,0.898957
6352,0.900293
6353,0.911785
6354,0.919667
6355,0.919033
6356,0.919033
6357,0.91529
6358,0.909298
6359,0.9132
6360,0.913034
6361,0.917557
6362,0.918358
6363,0.918358
6364,0.912284
6365,0.908637
6366,0.903261
6367,0.902772
6368,0.903138
6369,0.902731
6370,0.903424
6371,0.902161
6372,0.89674
6373,0.894374
6374,0.892977
6375,0.890234
6376,0.890076
6377,0.890036
6378,0.897787
6379,0.904773
6380,0.9168
6381,0.911993
6382,0.919498
6383,0.918949
6384,0.918949
6385,0.923702
6386,0.930795
6387,0.93314
6388,0.926398
6389,0.924813
6390,0.924599
6391,0.924599
6392,0.93214
6393,0.935454
6394,0.937207
6395,0.943352
6396,0.941531
6397,0.939408
6398,0.939408
6399,0.944153
6400,0.940513
6401,0.936505
6402,0.934536
6403,0.932184
6404,0.931489
6405,0.931793
6406,0.933489
6407,0.939276
6408,0.937075
6409,0.940513
6410,0.943174
6411,0.943085
6412,0.943352
6413,0.943886
6414,0.943174
6415,0.942818
6416,0.946387
6417,0.946925
6418,0.946701
6419,0.946701
6420,0.947912
6421,0.952336
6422,0.953652
6423,0.963948
6424,0.967024
6425,0.967212
6426,0.967586
6427,0.965997
6428,0.970591
6429,0.961908
6430,0.960984
6431,0.957717
6432,0.958589
6433,0.958543
6434,0.957579
6435,0.948452
6436,0.949487
6437,0.945716
6438,0.94402
6439,0.943797
6440,0.943129
6441,0.950796
6442,0.948902
6443,0.951973
6444,0.94697
6445,0.938218
6446,0.93813
6447,0.93813
6448,0.935366
6449,0.92993
6450,0.932618
6451,0.932053
6452,0.936154
6453,0.937251
6454,0.936988
6455,0.939761
6456,0.941309
6457,0.937119
6458,0.924727
6459,0.91617
6460,0.917389
6461,0.914997
6462,0.914746
6463,0.912201
6464,0.907606
6465,0.909215
6466,0.912284
6467,0.911079
6468,0.911079
6469,0.910208
6470,0.912409
6471,0.901307
6472,0.907112
6473,0.909711
6474,0.910208
6475,0.910208
6476,0.908529
6477,0.91529
6478,0.906495
6479,0.892538
6480,0.895817
6481,0.896338
6482,0.896338
6483,0.8967
6484,0.889996
6485,0.888178
6486,0.886171
6487,0.891981
6488,0.892618
6489,0.892618
6490,0.893695
6491,0.8921
6492,0.892299
6493,0.888455
6494,0.888455
6495,0.886525
6496,0.886525
6497,0.891941
6498,0.893136
6499,0.891305
6500,0.892339
6501,0.897787
6502,0.893855
6503,0.893855
6504,0.895456
6505,0.891981
6506,0.890908
6507,0.888573
6508,0.898029
6509,0.891782
6510,0.899726
6511,0.9051
6512,0.897666
6513,0.892459
6514,0.880165
6515,0.878156
6516,0.87831
6517,0.87831
6518,0.879933
6519,0.880398
6520,0.884408
6521,0.877193
6522,0.871004
6523,0.868395
6524,0.87108
6525,0.873439
6526,0.876808
6527,0.876255
6528,0.876924
6529,0.873477
6530,0.875503
6531,0.87512
6532,0.877925
6533,0.893336
6534,0.891107
6535,0.89662
6536,0.895817
6537,0.895696
6538,0.895696
6539,0.894174
6540,0.904364
6541,0.902812
6542,0.897747
6543,0.90212
6544,0.903669
6545,0.903669
6546,0.903204
6547,0.90371
6548,0.903138
6549,0.898311
6550,0.895937
6551,0.897706
6552,0.897706
6553,0.904037
6554,0.902649
6555,0.895736
6556,0.895696
6557,0.893695
6558,0.892897
6559,0.892897
6560,0.892698
6561,0.893815
6562,0.89819
6563,0.909298
6564,0.907359
6565,0.906988
6566,0.906906
6567,0.902079
6568,0.900584
6569,0.897908
6570,0.904691
6571,0.903506
6572,0.903098
6573,0.903098
6574,0.909132
6575,0.913159
6576,0.911868
6577,0.904773
6578,0.909174
6579,0.908306
6580,0.908306
6581,0.911785
6582,0.915039
6583,0.922382
6584,0.925412
6585,0.924129
6586,0.924684
6587,0.924684
6588,0.92687
6589,0.924684
6590,0.923916
6591,0.922084
6592,0.928505
6593,0.928376
6594,0.929411
6595,0.926055
6596,0.935804
6597,0.934973
6598,0.942196
6599,0.939673
6600,0.939452
6601,0.939496
6602,0.941531
6603,0.934885
6604,0.937734
6605,0.933358
6606,0.933315
6607,0.932749
6608,0.932879
6609,0.933576
6610,0.936549
6611,0.92829
6612,0.925583
6613,0.926784
6614,0.92687
6615,0.92687
6616,0.924813
6617,0.926999
6618,0.927601
6619,0.927429
6620,0.926398
6621,1.07776
6622,0.927687
6623,0.927558
6624,0.936373
6625,0.93423
6626,0.938571
6627,0.935673
6628,0.936505
6629,0.936505
6630,0.936461
6631,0.934929
6632,0.93813
6633,0.934667
6634,0.936593
6635,0.93633
6636,0.93633
6637,0.933532
6638,0.924684
6639,0.921999
6640,0.921829
6641,0.923745
6642,0.923105
6643,0.923063
6644,0.924172
6645,0.92366
6646,0.922424
6647,0.928764
6648,0.930536
6649,0.930622
6650,0.930622
6651,0.924513
6652,0.925369
6653,0.927171
6654,0.93301
6655,0.933489
6656,0.933228
6657,0.933228
6658,0.934973
6659,0.936417
6660,0.938482
6661,0.942196
6662,0.939717
6663,0.940291
6664,0.940291
6665,0.939496
6666,0.933445
6667,0.934099
6668,0.939364
6669,0.938747
6670,0.938923
6671,0.938659
6672,0.941841
6673,0.937866
6674,0.939055
6675,0.94069
6676,0.941487
6677,0.942374
6678,0.942374
6679,0.94264
6680,0.950029
6681,0.943797
6682,0.935148
6683,0.936417
6684,0.936724
6685,0.93633
6686,0.937163
6687,0.940203
6688,0.939408
6689,0.93932
6690,0.938262
6691,0.939099
6692,0.939099
6693,0.938879
6694,0.93668
6695,0.936461
6696,0.93813
6697,0.939629
6698,0.939276
6699,0.93932
6700,0.937603
6701,0.93932
6702,0.945001
6703,0.941487
6704,0.940115
6705,0.939541
6706,0.939585
6707,0.940999
6708,0.938659
6709,0.931966
6710,0.930362
6711,0.931272
6712,0.931142
6713,0.931142
6714,0.933097
6715,0.929627
6716,0.934885
6717,0.927515
6718,0.927687
6719,0.927773
6720,0.927773
6721,0.926012
6722,0.927171
6723,0.930665
6724,0.931402
6725,0.931402
6726,0.932401
6727,0.932401
6728,0.932705
6729,0.930665
6730,0.931099
6731,0.930319
6732,0.931446
6733,0.931055
6734,0.929843
6735,0.930579
6736,0.933707
6737,0.935235
6738,0.933707
6739,0.933968
6740,0.933968
6741,0.93375
6742,0.92773
6743,0.934187
6744,0.935629
6745,0.937647
6746,0.937822
6747,0.929023
6748,0.919794
6749,0.915919
6750,0.910871
6751,0.90464
6752,0.90464
6753,0.90266
6754,0.90872
6755,0.90872
6756,0.903383
6757,0.897714
6758,0.893495
6759,0.892897
6760,0.892897
6761,0.886682
6762,0.883923
6763,0.879391
6764,0.876271
6765,0.876578
6766,0.876578
6767,0.873057
6768,0.873897
6769,0.872106
6770,0.86742
6771,0.86742
6772,0.86742
6773,0.87382
6774,0.88118
6775,0.88118
6776,0.875312
6777,0.87777
6778,0.872791
6779,0.868508
6780,0.868508
6781,0.87558
6782,0.873019
6783,0.879856
6784,0.876962
6785,0.877078
6786,0.874508
6787,0.874508
6788,0.878735
6789,0.879585
6790,0.878503
6791,0.876194
6792,0.880669
6793,0.879314
6794,0.879314
6795,0.881096
6796,0.885112
6797,0.889324
6798,0.883041
6799,0.880049
6800,0.879624
6801,0.879624
6802,0.869792
6803,0.872753
6804,0.858959
6805,0.858369
6806,0.861958
6807,0.863297
6808,0.863297
6809,0.862627
6810,0.867303
6811,0.873782
6812,0.872638
6813,0.873477
6814,0.874508
6815,0.875848
6816,0.871802
6817,0.872486
6818,0.862738
6819,0.860696
6820,0.867303
6821,0.867002
6822,0.867002
6823,0.86192
6824,0.852406
6825,0.853424
6826,0.854555
6827,0.852479
6828,0.850738
6829,0.850738
6830,0.851499
6831,0.845201
6832,0.841857
6833,0.840795
6834,0.832882
6835,0.832605
6836,0.832605
6837,0.829841
6838,0.833507
6839,0.830358
6840,0.826788
6841,0.826105
6842,0.824198
6843,0.824198
6844,0.822301
6845,0.822064
6846,0.816627
6847,0.816593
6848,0.812909
6849,0.814332
6850,0.814332
6851,0.814166
6852,0.80954
6853,0.810964
6854,0.811129
6855,0.811326
6856,0.81075
6857,0.81075
6858,0.814863
6859,0.820008
6860,0.808931
6861,0.808931
6862,0.80952
6863,0.811524
6864,0.804732
6865,0.812645
6866,0.819236
6867,0.820311
6868,0.820311
6869,0.816127
6870,0.81616
6871,0.816127
6872,0.821389
6873,0.819807
6874,0.822707
6875,0.822707
6876,0.821085
6877,0.817929
6878,0.810373
6879,0.810143
6880,0.793493
6881,0.791954
6882,0.791954
6883,0.79255
6884,0.794281
6885,0.797416
6886,0.775645
6887,0.776066
6888,0.778483
6889,0.778483
6890,0.781494
6891,0.772887
6892,0.776669
6893,0.779423
6894,0.780671
6895,0.779636
6896,0.779636
6897,0.781616
6898,0.777817
6899,0.770654
6900,0.77691
6901,0.777091
6902,0.776699
6903,0.777212
6904,0.777212
6905,0.781372
6906,0.77818
6907,0.780975
6908,0.782503
6909,0.784468
6910,0.784468
6911,0.781317
6912,0.781067
6913,0.789297
6914,0.782258
6915,0.781097
6916,0.781555
6917,0.781555
6918,0.777635
6919,0.783976
6920,0.782014
6921,0.776609
6922,0.772171
6923,0.771635
6924,0.771635
6925,0.771426
6926,0.761644
6927,0.758409
6928,0.768374
6929,0.763679
6930,0.763913
6931,0.763913
6932,0.766078
6933,0.76147
6934,0.766195
6935,0.762515
6936,0.777756
6937,0.777454
6938,0.777454
6939,0.786318
6940,0.786813
6941,0.783914
6942,0.783177
6943,0.776036
6944,0.775194
6945,0.775194
6946,0.764614
6947,0.76176
6948,0.761702
6949,0.757232
6950,0.763942
6951,0.763009
6952,0.763009
6953,0.762602
6954,0.764994
6955,0.77009
6956,0.769497
6957,0.767666
6958,0.768285
6959,0.768285
6960,0.757892
6961,0.763301
6962,0.768935
6963,0.780975
6964,0.777333
6965,0.778331
6966,0.778331
6967,0.770844
6968,0.772111
6969,0.777514
6970,0.778513
6971,0.782258
6972,0.782197
6973,0.782197
6974,0.785639
6975,0.801603
6976,0.806322
6977,0.789609
6978,0.782871
6979,0.785145
6980,0.785145
6981,0.784652
6982,0.794913
6983,0.797385
6984,0.790389
6985,0.793116
6986,0.793399
6987,0.793399
6988,0.791296
6989,0.798499
6990,0.810767
6991,0.807983
6992,0.804117
6993,0.803342
6994,0.803342
6995,0.798945
6996,0.791734
6997,0.787929
6998,0.788799
6999,0.781891
7000,0.78232
7001,0.78232
7002,0.782718
7003,0.774293
7004,0.772052
7005,0.764614
7006,0.765961
7007,0.764409
7008,0.764088
7009,0.76063
7010,0.77824
7011,0.777877
7012,0.767695
7013,0.762282
7014,0.762515
7015,0.762515
7016,0.767106
7017,0.767312
7018,0.776096
7019,0.773305
7020,0.774503
7021,0.773096
7022,0.773096
7023,0.776488
7024,0.774563
7025,0.766783
7026,0.780366
7027,0.776699
7028,0.776609
7029,0.776609
7030,0.772768
7031,0.773007
7032,0.771605
7033,0.774863
7034,0.764438
7035,0.765404
7036,0.765404
7037,0.771159
7038,0.770505
7039,0.765667
7040,0.762689
7041,0.752219
7042,0.751682
7043,0.751004
7044,0.751004
7045,0.743384
7046,0.743329
7047,0.743191
7048,0.741592
7049,0.744629
7050,0.744518
7051,0.740302
7052,0.744907
7053,0.737137
7054,0.740988
7055,0.737654
7056,0.737436
7057,0.737436
7058,0.737681
7059,0.74366
7060,0.737599
7061,0.737327
7062,0.727352
7063,0.727352
7064,0.728704
7065,0.72889
7066,0.733837
7067,0.732225
7068,0.728412
7069,0.731556
7070,0.730594
7071,0.730594
7072,0.726797
7073,0.739399
7074,0.735916
7075,0.734889
7076,0.741537
7077,0.741895
7078,0.740796
7079,0.741043
7080,0.729102
7081,0.737599
7082,0.73551
7083,0.738062
7084,0.73711
7085,0.73711
7086,0.738525
7087,0.733192
7088,0.734997
7089,0.734592
7090,0.733272
7091,0.731904
7092,0.731904
7093,0.720747
7094,0.716127
7095,0.709396
7096,0.715768
7097,0.715692
7098,0.716512
7099,0.716512
7100,0.71182
7101,0.704151
7102,0.70368
7103,0.701311
7104,0.692185
7105,0.691085
7106,0.691085
7107,0.692881
7108,0.702593
7109,0.702099
7110,0.708617
7111,0.707514
7112,0.709019
7113,0.712758
7114,0.713852
7115,0.712454
7116,0.719011
7117,0.716794
7118,0.722752
7119,0.723746
7120,0.718701
7121,0.713063
7122,0.708567
7123,0.701164
7124,0.701459
7125,0.701902
7126,0.702741
7127,0.702741
7128,0.698934
7129,0.699741
7130,0.701213
7131,0.702395
7132,0.702691
7133,0.706664
7134,0.706664
7135,0.708215
7136,0.714975
7137,0.720929
7138,0.723066
7139,0.733057
7140,0.733595
7141,0.733595
7142,0.7373
7143,0.727934
7144,0.726586
7145,0.733487
7146,0.727114
7147,0.726296
7148,0.726296
7149,0.726111
7150,0.726507
7151,0.722517
7152,0.721996
7153,0.722074
7154,0.721839
7155,0.721501
7156,0.725953
7157,0.721163
7158,0.714286
7159,0.707564
7160,0.713954
7161,0.71375
7162,0.71375
7163,0.714031
7164,0.717051
7165,0.714158
7166,0.714796
7167,0.70326
7168,0.704498
7169,0.704498
7170,0.705144
7171,0.702938
7172,0.70594
7173,0.711541
7174,0.71144
7175,0.713216
7176,0.713216
7177,0.708767
7178,0.711845
7179,0.707714
7180,0.720565
7181,0.723432
7182,0.723772
7183,0.723772
7184,0.718597
7185,0.724034
7186,0.724664
7187,0.722961
7188,0.719011
7189,0.719502
7190,0.719502
7191,0.723563
7192,0.732198
7193,0.731101
7194,0.731101
7195,0.734808
7196,0.734403
7197,0.734403
7198,0.726691
7199,0.720903
7200,0.720955
7201,0.730407
