time,generation fossil gas
2015-04-24 22:00:00,5221
2015-04-24 23:00:00,4885
2015-04-25 00:00:00,4777
2015-04-25 01:00:00,4791
2015-04-25 02:00:00,4930
2015-04-25 03:00:00,4780
2015-04-25 04:00:00,4869
2015-04-25 05:00:00,4930
2015-04-25 06:00:00,5029
2015-04-25 07:00:00,5267
2015-04-25 08:00:00,5037
2015-04-25 09:00:00,4838
2015-04-25 10:00:00,5094
2015-04-25 11:00:00,5383
2015-04-25 12:00:00,5588
2015-04-25 13:00:00,5014
2015-04-25 14:00:00,4855
2015-04-25 15:00:00,4803
2015-04-25 16:00:00,4888
2015-04-25 17:00:00,5425
2015-04-25 18:00:00,5445
2015-04-25 19:00:00,5686
2015-04-25 20:00:00,5516
2015-04-25 21:00:00,5082
2015-04-25 22:00:00,5130
2015-04-25 23:00:00,5821
2015-04-26 00:00:00,5913
2015-04-26 01:00:00,5164
2015-04-26 02:00:00,5330
2015-04-26 03:00:00,5140
2015-04-26 04:00:00,4870
2015-04-26 05:00:00,4707
2015-04-26 06:00:00,5057
2015-04-26 07:00:00,5719
2015-04-26 08:00:00,5216
2015-04-26 09:00:00,4974
2015-04-26 10:00:00,5000
2015-04-26 11:00:00,5041
2015-04-26 12:00:00,4754
2015-04-26 13:00:00,4586
2015-04-26 14:00:00,4050
2015-04-26 15:00:00,4308
2015-04-26 16:00:00,4490
2015-04-26 17:00:00,4648
2015-04-26 18:00:00,4914
2015-04-26 19:00:00,5140
2015-04-26 20:00:00,5246
2015-04-26 21:00:00,4677
2015-04-26 22:00:00,4813
2015-04-26 23:00:00,4786
2015-04-27 00:00:00,4368
2015-04-27 01:00:00,3868
2015-04-27 02:00:00,3893
2015-04-27 03:00:00,4046
2015-04-27 04:00:00,4227
2015-04-27 05:00:00,4871
2015-04-27 06:00:00,4753
2015-04-27 07:00:00,4470
2015-04-27 08:00:00,4360
2015-04-27 09:00:00,4417
2015-04-27 10:00:00,4407
2015-04-27 11:00:00,4588
2015-04-27 12:00:00,4457
2015-04-27 13:00:00,4390
2015-04-27 14:00:00,4056
2015-04-27 15:00:00,3934
2015-04-27 16:00:00,3978
2015-04-27 17:00:00,4016
2015-04-27 18:00:00,4411
2015-04-27 19:00:00,4731
2015-04-27 20:00:00,4643
2015-04-27 21:00:00,4410
2015-04-27 22:00:00,4810
2015-04-27 23:00:00,4517
2015-04-28 00:00:00,4754
2015-04-28 01:00:00,4780
2015-04-28 02:00:00,4715
2015-04-28 03:00:00,4838
2015-04-28 04:00:00,4916
2015-04-28 05:00:00,5157
2015-04-28 06:00:00,5567
2015-04-28 07:00:00,5545
2015-04-28 08:00:00,5370
2015-04-28 09:00:00,5307
2015-04-28 10:00:00,5319
2015-04-28 11:00:00,5348
2015-04-28 12:00:00,5276
2015-04-28 13:00:00,5609
2015-04-28 14:00:00,5771
2015-04-28 15:00:00,5843
2015-04-28 16:00:00,6017
2015-04-28 17:00:00,6197
2015-04-28 18:00:00,6549
2015-04-28 19:00:00,6754
2015-04-28 20:00:00,6261
2015-04-28 21:00:00,5932
2015-04-28 22:00:00,6078
2015-04-28 23:00:00,5661
2015-04-29 00:00:00,5368
2015-04-29 01:00:00,5064
2015-04-29 02:00:00,5428
2015-04-29 03:00:00,5577
2015-04-29 04:00:00,5785
2015-04-29 05:00:00,5530
2015-04-29 06:00:00,5894
2015-04-29 07:00:00,5660
2015-04-29 08:00:00,5338
2015-04-29 09:00:00,5051
2015-04-29 10:00:00,5015
2015-04-29 11:00:00,4987
2015-04-29 12:00:00,5134
2015-04-29 13:00:00,4987
2015-04-29 14:00:00,5008
2015-04-29 15:00:00,5195
2015-04-29 16:00:00,5329
2015-04-29 17:00:00,5735
2015-04-29 18:00:00,6142
2015-04-29 19:00:00,6615
2015-04-29 20:00:00,6242
2015-04-29 21:00:00,5445
2015-04-29 22:00:00,5110
2015-04-29 23:00:00,4935
2015-04-30 00:00:00,4792
2015-04-30 01:00:00,4639
2015-04-30 02:00:00,4446
2015-04-30 03:00:00,4404
2015-04-30 04:00:00,4630
2015-04-30 05:00:00,4608
2015-04-30 06:00:00,4548
2015-04-30 07:00:00,4907
2015-04-30 08:00:00,4512
2015-04-30 09:00:00,4252
2015-04-30 10:00:00,4288
2015-04-30 11:00:00,4220
2015-04-30 12:00:00,4355
2015-04-30 13:00:00,4211
2015-04-30 14:00:00,4175
2015-04-30 15:00:00,4354
2015-04-30 16:00:00,4251
2015-04-30 17:00:00,4062
2015-04-30 18:00:00,4542
2015-04-30 19:00:00,5155
2015-04-30 20:00:00,4804
2015-04-30 21:00:00,4529
2015-04-30 22:00:00,5316
2015-04-30 23:00:00,5341
2015-05-01 00:00:00,4926
2015-05-01 01:00:00,4647
2015-05-01 02:00:00,4305
2015-05-01 03:00:00,4424
2015-05-01 04:00:00,4777
2015-05-01 05:00:00,5511
2015-05-01 06:00:00,5922
2015-05-01 07:00:00,6609
2015-05-01 08:00:00,6663
2015-05-01 09:00:00,6627
2015-05-01 10:00:00,6865
2015-05-01 11:00:00,6730
2015-05-01 12:00:00,6746
2015-05-01 13:00:00,6550
2015-05-01 14:00:00,6692
2015-05-01 15:00:00,7690
2015-05-01 16:00:00,8343
2015-05-01 17:00:00,8474
2015-05-01 18:00:00,8622
2015-05-01 19:00:00,8673
2015-05-01 20:00:00,8418
2015-05-01 21:00:00,6605
2015-05-01 22:00:00,3545
2015-05-01 23:00:00,3450
2015-05-02 00:00:00,3548
2015-05-02 01:00:00,3597
2015-05-02 02:00:00,3573
2015-05-02 03:00:00,3610
2015-05-02 04:00:00,3855
2015-05-02 05:00:00,4534
2015-05-02 06:00:00,5665
2015-05-02 07:00:00,5701
2015-05-02 08:00:00,5502
2015-05-02 09:00:00,5160
2015-05-02 10:00:00,5173
2015-05-02 11:00:00,5679
2015-05-02 12:00:00,5406
2015-05-02 13:00:00,5366
2015-05-02 14:00:00,5348
2015-05-02 15:00:00,5764
2015-05-02 16:00:00,6528
2015-05-02 17:00:00,7374
2015-05-02 18:00:00,6716
2015-05-02 19:00:00,6990
2015-05-02 20:00:00,5704
2015-05-02 21:00:00,4325
2015-05-02 22:00:00,3613
2015-05-02 23:00:00,3432
2015-05-03 00:00:00,3275
2015-05-03 01:00:00,3251
2015-05-03 02:00:00,3184
2015-05-03 03:00:00,3281
2015-05-03 04:00:00,3688
2015-05-03 05:00:00,3853
2015-05-03 06:00:00,3606
2015-05-03 07:00:00,3454
2015-05-03 08:00:00,3446
2015-05-03 09:00:00,3526
2015-05-03 10:00:00,3516
2015-05-03 11:00:00,3520
2015-05-03 12:00:00,3556
2015-05-03 13:00:00,3537
2015-05-03 14:00:00,3615
2015-05-03 15:00:00,4043
2015-05-03 16:00:00,4924
2015-05-03 17:00:00,6269
2015-05-03 18:00:00,6771
2015-05-03 19:00:00,6605
2015-05-03 20:00:00,4699
2015-05-03 21:00:00,4108
2015-05-03 22:00:00,3612
2015-05-03 23:00:00,3593
2015-05-04 00:00:00,3554
2015-05-04 01:00:00,3524
2015-05-04 02:00:00,3440
2015-05-04 03:00:00,3505
2015-05-04 04:00:00,4089
2015-05-04 05:00:00,4162
2015-05-04 06:00:00,3495
2015-05-04 07:00:00,3598
2015-05-04 08:00:00,3185
2015-05-04 09:00:00,3352
2015-05-04 10:00:00,3272
2015-05-04 11:00:00,3074
2015-05-04 12:00:00,2990
2015-05-04 13:00:00,3074
2015-05-04 14:00:00,2901
2015-05-04 15:00:00,3024
2015-05-04 16:00:00,3184
2015-05-04 17:00:00,3085
2015-05-04 18:00:00,3373
2015-05-04 19:00:00,3371
2015-05-04 20:00:00,3227
2015-05-04 21:00:00,3314
2015-05-04 22:00:00,3669
2015-05-04 23:00:00,3706
2015-05-05 00:00:00,3639
2015-05-05 01:00:00,3508
2015-05-05 02:00:00,3415
2015-05-05 03:00:00,3716
2015-05-05 04:00:00,3936
2015-05-05 05:00:00,4278
2015-05-05 06:00:00,4723
2015-05-05 07:00:00,4905
2015-05-05 08:00:00,4924
2015-05-05 09:00:00,4947
2015-05-05 10:00:00,5021
2015-05-05 11:00:00,4922
2015-05-05 12:00:00,4750
2015-05-05 13:00:00,4593
2015-05-05 14:00:00,4469
2015-05-05 15:00:00,4674
2015-05-05 16:00:00,4669
2015-05-05 17:00:00,4896
2015-05-05 18:00:00,5463
2015-05-05 19:00:00,5806
2015-05-05 20:00:00,5700
2015-05-05 21:00:00,5385
2015-05-05 22:00:00,4659
2015-05-05 23:00:00,4553
2015-05-06 00:00:00,4243
2015-05-06 01:00:00,4189
2015-05-06 02:00:00,4301
2015-05-06 03:00:00,4448
2015-05-06 04:00:00,4936
2015-05-06 05:00:00,5267
2015-05-06 06:00:00,5804
2015-05-06 07:00:00,5169
2015-05-06 08:00:00,5083
2015-05-06 09:00:00,5330
2015-05-06 10:00:00,5260
2015-05-06 11:00:00,5196
2015-05-06 12:00:00,5131
2015-05-06 13:00:00,5290
2015-05-06 14:00:00,5338
2015-05-06 15:00:00,5400
2015-05-06 16:00:00,5290
2015-05-06 17:00:00,5129
2015-05-06 18:00:00,4787
2015-05-06 19:00:00,4844
2015-05-06 20:00:00,4817
2015-05-06 21:00:00,4403
2015-05-06 22:00:00,5264
2015-05-06 23:00:00,4629
2015-05-07 00:00:00,4436
2015-05-07 01:00:00,4117
2015-05-07 02:00:00,4028
2015-05-07 03:00:00,3910
2015-05-07 04:00:00,3822
2015-05-07 05:00:00,3622
2015-05-07 06:00:00,4161
2015-05-07 07:00:00,4566
2015-05-07 08:00:00,3947
2015-05-07 09:00:00,4119
2015-05-07 10:00:00,4352
2015-05-07 11:00:00,4386
2015-05-07 12:00:00,4388
2015-05-07 13:00:00,4464
2015-05-07 14:00:00,4288
2015-05-07 15:00:00,4156
2015-05-07 16:00:00,4331
2015-05-07 17:00:00,4712
2015-05-07 18:00:00,4959
2015-05-07 19:00:00,4461
2015-05-07 20:00:00,4690
2015-05-07 21:00:00,4654
2015-05-07 22:00:00,6543
2015-05-07 23:00:00,4971
2015-05-08 00:00:00,4617
2015-05-08 01:00:00,4140
2015-05-08 02:00:00,4116
2015-05-08 03:00:00,4127
2015-05-08 04:00:00,4462
2015-05-08 05:00:00,4654
2015-05-08 06:00:00,5192
2015-05-08 07:00:00,5504
2015-05-08 08:00:00,5400
2015-05-08 09:00:00,5263
2015-05-08 10:00:00,5422
2015-05-08 11:00:00,5928
2015-05-08 12:00:00,5907
2015-05-08 13:00:00,5916
2015-05-08 14:00:00,5831
2015-05-08 15:00:00,6020
2015-05-08 16:00:00,6392
2015-05-08 17:00:00,6386
2015-05-08 18:00:00,6575
2015-05-08 19:00:00,6806
2015-05-08 20:00:00,6843
2015-05-08 21:00:00,6535
2015-05-08 22:00:00,4037
2015-05-08 23:00:00,3931
2015-05-09 00:00:00,3713
2015-05-09 01:00:00,3515
2015-05-09 02:00:00,3524
2015-05-09 03:00:00,3484
2015-05-09 04:00:00,3695
2015-05-09 05:00:00,3626
2015-05-09 06:00:00,3680
2015-05-09 07:00:00,3935
2015-05-09 08:00:00,3767
2015-05-09 09:00:00,3935
2015-05-09 10:00:00,4167
2015-05-09 11:00:00,4344
2015-05-09 12:00:00,4297
2015-05-09 13:00:00,4298
2015-05-09 14:00:00,4368
2015-05-09 15:00:00,4513
2015-05-09 16:00:00,4553
2015-05-09 17:00:00,4589
2015-05-09 18:00:00,4436
2015-05-09 19:00:00,4499
2015-05-09 20:00:00,4429
2015-05-09 21:00:00,4646
2015-05-09 22:00:00,3776
2015-05-09 23:00:00,3644
2015-05-10 00:00:00,3648
2015-05-10 01:00:00,3574
2015-05-10 02:00:00,3789
2015-05-10 03:00:00,3644
2015-05-10 04:00:00,3959
2015-05-10 05:00:00,4138
2015-05-10 06:00:00,4328
2015-05-10 07:00:00,4519
2015-05-10 08:00:00,4183
2015-05-10 09:00:00,4277
2015-05-10 10:00:00,4299
2015-05-10 11:00:00,4074
2015-05-10 12:00:00,3808
2015-05-10 13:00:00,4087
2015-05-10 14:00:00,4171
2015-05-10 15:00:00,4354
2015-05-10 16:00:00,4000
